manufacturer_name,model_name,transmission,color,engine_has_gas,body_type,has_warranty
BMW,525,mechanical,black,FALSE,sedan,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,520,automatic,blue,FALSE,sedan,FALSE
BMW,520,automatic,black,FALSE,universal,FALSE
BMW,118,automatic,white,FALSE,hatchback,FALSE
BMW,528,mechanical,black,FALSE,sedan,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,525,mechanical,silver,FALSE,sedan,FALSE
BMW,740,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,silver,FALSE,universal,FALSE
BMW,525,mechanical,black,FALSE,sedan,FALSE
BMW,525,automatic,blue,FALSE,sedan,FALSE
BMW,750,automatic,black,FALSE,sedan,FALSE
BMW,X3,automatic,black,FALSE,suv,FALSE
BMW,316,mechanical,blue,FALSE,sedan,FALSE
BMW,520,mechanical,silver,FALSE,universal,FALSE
BMW,530,automatic,white,FALSE,sedan,FALSE
BMW,316,mechanical,silver,FALSE,hatchback,FALSE
BMW,525,automatic,blue,FALSE,universal,FALSE
BMW,320,automatic,red,FALSE,sedan,FALSE
BMW,525,mechanical,black,FALSE,sedan,FALSE
BMW,740,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
BMW,520,mechanical,other,FALSE,sedan,FALSE
BMW,520,automatic,silver,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
BMW,318,mechanical,blue,FALSE,hatchback,FALSE
BMW,320,automatic,silver,FALSE,universal,FALSE
BMW,318,mechanical,blue,FALSE,universal,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,320,automatic,blue,FALSE,sedan,FALSE
BMW,X5,automatic,white,FALSE,suv,FALSE
BMW,316,mechanical,blue,FALSE,sedan,FALSE
BMW,330,automatic,red,FALSE,cabriolet,FALSE
BMW,116,automatic,black,FALSE,hatchback,FALSE
BMW,750,automatic,black,FALSE,sedan,FALSE
BMW,320,automatic,black,FALSE,sedan,FALSE
BMW,X1,automatic,other,FALSE,suv,FALSE
BMW,X5,automatic,silver,FALSE,suv,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,328,mechanical,white,FALSE,sedan,FALSE
BMW,520,mechanical,grey,FALSE,sedan,FALSE
BMW,316,mechanical,silver,FALSE,hatchback,FALSE
BMW,530,automatic,white,FALSE,sedan,FALSE
BMW,525,mechanical,blue,FALSE,sedan,FALSE
BMW,318,mechanical,blue,FALSE,sedan,FALSE
BMW,318,mechanical,green,FALSE,sedan,FALSE
BMW,525,automatic,other,FALSE,sedan,FALSE
BMW,Gran Turismo,automatic,black,FALSE,hatchback,FALSE
BMW,528,automatic,green,FALSE,sedan,FALSE
BMW,520,mechanical,red,FALSE,sedan,FALSE
BMW,116,mechanical,black,FALSE,hatchback,FALSE
BMW,X5,automatic,other,FALSE,universal,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,320,automatic,white,FALSE,sedan,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,X5,automatic,white,FALSE,suv,FALSE
BMW,530,automatic,blue,FALSE,universal,FALSE
BMW,730,automatic,silver,FALSE,sedan,FALSE
BMW,118,automatic,black,FALSE,hatchback,FALSE
BMW,320,mechanical,silver,FALSE,universal,FALSE
BMW,320,mechanical,other,FALSE,sedan,FALSE
BMW,645,automatic,grey,FALSE,coupe,FALSE
BMW,520,mechanical,green,FALSE,universal,FALSE
BMW,725,automatic,green,FALSE,sedan,FALSE
BMW,318,mechanical,green,FALSE,sedan,FALSE
BMW,320,mechanical,silver,FALSE,sedan,FALSE
BMW,520,mechanical,other,FALSE,sedan,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
BMW,518,mechanical,black,FALSE,sedan,FALSE
BMW,320,mechanical,blue,FALSE,coupe,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
BMW,525,mechanical,blue,FALSE,sedan,FALSE
BMW,645,automatic,white,FALSE,coupe,FALSE
BMW,X3,automatic,black,FALSE,suv,FALSE
BMW,530,automatic,other,FALSE,sedan,FALSE
BMW,518,mechanical,green,FALSE,sedan,FALSE
BMW,730,mechanical,grey,FALSE,sedan,FALSE
BMW,318,mechanical,blue,FALSE,coupe,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,316,mechanical,black,FALSE,hatchback,FALSE
BMW,X5,automatic,grey,FALSE,suv,FALSE
BMW,530,automatic,grey,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,universal,FALSE
BMW,320,automatic,black,FALSE,sedan,FALSE
BMW,X5,automatic,silver,FALSE,suv,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,523,mechanical,black,FALSE,sedan,FALSE
BMW,116,mechanical,grey,FALSE,hatchback,FALSE
BMW,528,mechanical,black,FALSE,sedan,FALSE
BMW,318,automatic,blue,FALSE,sedan,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,320,mechanical,silver,FALSE,universal,FALSE
BMW,X5,automatic,other,FALSE,suv,FALSE
BMW,525,mechanical,green,FALSE,sedan,FALSE
BMW,735,automatic,silver,FALSE,sedan,FALSE
BMW,X6,automatic,blue,FALSE,suv,FALSE
BMW,745,automatic,black,FALSE,sedan,FALSE
BMW,120,automatic,grey,FALSE,hatchback,FALSE
BMW,320,automatic,grey,FALSE,coupe,FALSE
BMW,745,automatic,blue,FALSE,sedan,FALSE
BMW,520,mechanical,blue,FALSE,sedan,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,blue,FALSE,sedan,FALSE
BMW,525,mechanical,blue,FALSE,sedan,FALSE
BMW,524,mechanical,black,FALSE,sedan,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,green,FALSE,universal,FALSE
BMW,728,mechanical,blue,FALSE,sedan,FALSE
BMW,M3,automatic,grey,FALSE,coupe,FALSE
BMW,730,automatic,blue,FALSE,sedan,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,528,mechanical,black,FALSE,sedan,FALSE
BMW,X3,automatic,grey,FALSE,suv,FALSE
BMW,525,automatic,other,FALSE,sedan,FALSE
BMW,530,automatic,black,FALSE,sedan,FALSE
BMW,X3,automatic,black,FALSE,suv,FALSE
BMW,320,mechanical,black,FALSE,sedan,FALSE
BMW,X3,mechanical,blue,FALSE,suv,FALSE
BMW,728,automatic,blue,FALSE,sedan,FALSE
BMW,530,automatic,black,FALSE,sedan,FALSE
BMW,118,automatic,grey,FALSE,hatchback,FALSE
BMW,525,automatic,blue,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
BMW,725,automatic,silver,FALSE,sedan,FALSE
BMW,525,mechanical,brown,FALSE,sedan,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,530,automatic,blue,FALSE,sedan,FALSE
BMW,525,mechanical,other,FALSE,sedan,FALSE
BMW,320,mechanical,other,FALSE,sedan,FALSE
BMW,323,mechanical,black,FALSE,sedan,FALSE
BMW,520,automatic,black,FALSE,sedan,FALSE
BMW,525,automatic,silver,FALSE,sedan,FALSE
BMW,316,mechanical,violet,FALSE,sedan,FALSE
BMW,524,mechanical,black,FALSE,sedan,FALSE
BMW,324,mechanical,white,FALSE,sedan,FALSE
BMW,525,mechanical,black,FALSE,sedan,FALSE
BMW,530,mechanical,black,FALSE,sedan,FALSE
BMW,X5,mechanical,black,FALSE,suv,FALSE
BMW,535,automatic,black,FALSE,hatchback,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,blue,FALSE,sedan,FALSE
BMW,530,automatic,grey,FALSE,universal,FALSE
BMW,218,automatic,white,FALSE,minivan,FALSE
BMW,318,mechanical,blue,FALSE,sedan,FALSE
BMW,216,mechanical,other,FALSE,hatchback,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,316,mechanical,silver,FALSE,hatchback,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,530,automatic,other,FALSE,universal,FALSE
BMW,X5,automatic,silver,FALSE,suv,FALSE
BMW,330,mechanical,black,FALSE,coupe,FALSE
BMW,X3,automatic,silver,FALSE,universal,FALSE
BMW,323,automatic,red,FALSE,sedan,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,320,mechanical,silver,FALSE,universal,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,525,automatic,black,FALSE,universal,FALSE
BMW,520,mechanical,grey,FALSE,sedan,FALSE
BMW,525,automatic,blue,FALSE,sedan,FALSE
BMW,320,mechanical,blue,FALSE,universal,FALSE
BMW,324,mechanical,blue,FALSE,sedan,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,520,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,blue,FALSE,sedan,FALSE
BMW,520,mechanical,silver,FALSE,sedan,FALSE
BMW,X6,automatic,blue,FALSE,suv,FALSE
BMW,525,automatic,black,FALSE,universal,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,X6,automatic,white,FALSE,suv,FALSE
BMW,520,mechanical,grey,FALSE,universal,FALSE
BMW,325,automatic,silver,FALSE,universal,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,320,mechanical,black,FALSE,sedan,FALSE
BMW,740,automatic,black,FALSE,sedan,FALSE
BMW,750,automatic,black,FALSE,sedan,FALSE
BMW,318,mechanical,silver,FALSE,sedan,FALSE
BMW,735,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,green,FALSE,universal,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,520,mechanical,grey,FALSE,sedan,FALSE
BMW,520,mechanical,silver,FALSE,sedan,FALSE
BMW,X5,automatic,grey,FALSE,suv,FALSE
BMW,520,mechanical,blue,FALSE,sedan,FALSE
BMW,320,automatic,black,FALSE,sedan,FALSE
BMW,X1,automatic,brown,FALSE,hatchback,FALSE
BMW,X5,automatic,grey,FALSE,suv,FALSE
BMW,316,mechanical,other,FALSE,sedan,FALSE
BMW,525,automatic,silver,FALSE,sedan,FALSE
BMW,318,automatic,grey,FALSE,sedan,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,X1,automatic,grey,FALSE,suv,FALSE
BMW,320,mechanical,silver,FALSE,sedan,FALSE
BMW,X5,automatic,blue,TRUE,suv,FALSE
BMW,320,mechanical,blue,FALSE,sedan,FALSE
BMW,316,mechanical,silver,FALSE,hatchback,FALSE
BMW,X5,automatic,silver,TRUE,suv,FALSE
BMW,520,mechanical,red,FALSE,sedan,FALSE
BMW,320,automatic,black,FALSE,sedan,FALSE
BMW,750,automatic,grey,FALSE,sedan,FALSE
BMW,525,mechanical,black,FALSE,universal,FALSE
BMW,520,automatic,black,FALSE,sedan,FALSE
BMW,318,automatic,grey,FALSE,sedan,FALSE
BMW,530,automatic,grey,FALSE,sedan,FALSE
BMW,Z3,automatic,black,FALSE,cabriolet,FALSE
BMW,X5,automatic,black,FALSE,suv,FALSE
BMW,528,automatic,black,FALSE,sedan,FALSE
BMW,528,automatic,silver,FALSE,sedan,FALSE
BMW,740,automatic,grey,FALSE,sedan,FALSE
BMW,335,automatic,black,FALSE,coupe,FALSE
BMW,316,mechanical,red,FALSE,hatchback,FALSE
BMW,320,mechanical,grey,FALSE,sedan,FALSE
BMW,525,automatic,blue,FALSE,sedan,FALSE
BMW,525,mechanical,blue,FALSE,universal,FALSE
BMW,325,automatic,black,FALSE,universal,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,320,automatic,green,FALSE,sedan,FALSE
BMW,520,automatic,black,FALSE,sedan,FALSE
BMW,X5,automatic,white,FALSE,suv,FALSE
BMW,320,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,green,FALSE,sedan,FALSE
BMW,530,mechanical,blue,FALSE,sedan,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,525,automatic,silver,FALSE,sedan,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,528,automatic,brown,FALSE,sedan,FALSE
BMW,320,automatic,white,FALSE,sedan,FALSE
BMW,320,automatic,blue,FALSE,sedan,FALSE
BMW,730,automatic,black,FALSE,sedan,FALSE
BMW,525,mechanical,black,FALSE,sedan,FALSE
BMW,745,automatic,white,FALSE,sedan,FALSE
BMW,525,automatic,black,FALSE,sedan,FALSE
BMW,523,mechanical,blue,FALSE,sedan,FALSE
BMW,320,mechanical,other,FALSE,sedan,FALSE
BMW,X6,automatic,red,FALSE,suv,FALSE
BMW,530,automatic,silver,FALSE,sedan,FALSE
BMW,520,mechanical,black,FALSE,sedan,FALSE
BMW,520,mechanical,silver,FALSE,sedan,FALSE
BMW,318,mechanical,black,FALSE,sedan,FALSE
Mazda,6,mechanical,blue,FALSE,universal,FALSE
Mazda,3,mechanical,black,FALSE,sedan,FALSE
Mazda,626,mechanical,silver,FALSE,universal,FALSE
Mazda,6,mechanical,violet,FALSE,sedan,FALSE
Mazda,323,mechanical,black,FALSE,hatchback,FALSE
Mazda,6,automatic,other,FALSE,sedan,FALSE
Mazda,Xedos 9,automatic,white,FALSE,sedan,FALSE
Mazda,Millenia,automatic,blue,FALSE,sedan,FALSE
Mazda,Xedos 6,mechanical,brown,FALSE,sedan,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,MPV,mechanical,red,FALSE,minivan,FALSE
Mazda,626,mechanical,black,FALSE,sedan,FALSE
Mazda,Millenia,automatic,other,FALSE,sedan,FALSE
Mazda,323,mechanical,grey,FALSE,hatchback,FALSE
Mazda,6,mechanical,black,FALSE,hatchback,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,626,mechanical,red,FALSE,universal,FALSE
Mazda,323,mechanical,other,FALSE,hatchback,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,6,automatic,black,FALSE,universal,FALSE
Mazda,CX-7,automatic,silver,FALSE,suv,FALSE
Mazda,6,mechanical,red,FALSE,sedan,FALSE
Mazda,MPV,automatic,blue,FALSE,minivan,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,626,mechanical,red,FALSE,sedan,FALSE
Mazda,MPV,automatic,white,TRUE,minivan,FALSE
Mazda,6,mechanical,grey,FALSE,sedan,FALSE
Mazda,MPV,mechanical,silver,FALSE,minivan,FALSE
Mazda,323,mechanical,green,FALSE,sedan,FALSE
Mazda,CX-7,automatic,violet,FALSE,suv,FALSE
Mazda,CX-5,automatic,grey,FALSE,suv,FALSE
Mazda,6,automatic,other,FALSE,sedan,FALSE
Mazda,Xedos 6,mechanical,grey,FALSE,sedan,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,626,mechanical,black,FALSE,liftback,FALSE
Mazda,Demio,mechanical,silver,FALSE,hatchback,FALSE
Mazda,6,automatic,silver,FALSE,sedan,FALSE
Mazda,3,mechanical,grey,FALSE,sedan,FALSE
Mazda,Demio,mechanical,green,FALSE,hatchback,FALSE
Mazda,626,mechanical,black,FALSE,coupe,FALSE
Mazda,323,mechanical,red,FALSE,liftback,FALSE
Mazda,626,mechanical,violet,FALSE,universal,FALSE
Mazda,MX-3,mechanical,red,FALSE,coupe,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,929,mechanical,grey,FALSE,sedan,FALSE
Mazda,6,mechanical,grey,FALSE,hatchback,FALSE
Mazda,6,mechanical,white,FALSE,sedan,FALSE
Mazda,CX-7,automatic,violet,FALSE,suv,FALSE
Mazda,6,mechanical,orange,FALSE,sedan,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,sedan,FALSE
Mazda,3,mechanical,black,FALSE,sedan,FALSE
Mazda,Xedos 9,automatic,black,FALSE,sedan,FALSE
Mazda,CX-5,automatic,white,FALSE,suv,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,CX-7,automatic,red,FALSE,suv,FALSE
Mazda,CX-9,automatic,black,FALSE,suv,FALSE
Mazda,CX-9,automatic,black,FALSE,suv,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,626,mechanical,green,FALSE,hatchback,FALSE
Mazda,6,mechanical,white,FALSE,sedan,FALSE
Mazda,6,automatic,red,FALSE,sedan,FALSE
Mazda,CX-7,automatic,other,FALSE,suv,FALSE
Mazda,3,mechanical,grey,FALSE,sedan,FALSE
Mazda,6,automatic,blue,FALSE,sedan,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,red,FALSE,sedan,FALSE
Mazda,3,automatic,silver,FALSE,sedan,FALSE
Mazda,6,mechanical,silver,FALSE,hatchback,FALSE
Mazda,323,mechanical,other,FALSE,sedan,FALSE
Mazda,323,mechanical,other,FALSE,sedan,FALSE
Mazda,626,mechanical,violet,FALSE,universal,FALSE
Mazda,CX-7,automatic,red,FALSE,suv,FALSE
Mazda,626,mechanical,silver,FALSE,hatchback,FALSE
Mazda,323,mechanical,other,FALSE,hatchback,FALSE
Mazda,Premacy,mechanical,silver,FALSE,minivan,FALSE
Mazda,MPV,automatic,silver,TRUE,minivan,FALSE
Mazda,626,mechanical,red,FALSE,sedan,FALSE
Mazda,CX-7,automatic,violet,FALSE,suv,FALSE
Mazda,323,mechanical,other,FALSE,sedan,FALSE
Mazda,626,mechanical,green,FALSE,hatchback,FALSE
Mazda,3,automatic,grey,FALSE,hatchback,FALSE
Mazda,6,mechanical,grey,FALSE,sedan,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,grey,FALSE,universal,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,CX-7,automatic,other,FALSE,suv,FALSE
Mazda,CX-5,automatic,blue,FALSE,suv,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,CX-5,mechanical,grey,FALSE,suv,FALSE
Mazda,3,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,grey,FALSE,sedan,FALSE
Mazda,CX-7,automatic,red,FALSE,suv,FALSE
Mazda,626,mechanical,other,FALSE,sedan,FALSE
Mazda,3,mechanical,red,FALSE,sedan,FALSE
Mazda,6,automatic,other,FALSE,sedan,FALSE
Mazda,323,mechanical,grey,FALSE,hatchback,FALSE
Mazda,CX-7,automatic,black,FALSE,suv,FALSE
Mazda,3,mechanical,blue,FALSE,hatchback,FALSE
Mazda,626,automatic,black,TRUE,sedan,FALSE
Mazda,CX-5,automatic,black,FALSE,suv,FALSE
Mazda,CX-7,automatic,silver,FALSE,suv,FALSE
Mazda,Premacy,mechanical,black,FALSE,minivan,FALSE
Mazda,3,automatic,black,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,silver,FALSE,minivan,FALSE
Mazda,Xedos 9,mechanical,other,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,violet,FALSE,minivan,FALSE
Mazda,626,mechanical,silver,FALSE,universal,FALSE
Mazda,3,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,6,mechanical,other,FALSE,sedan,FALSE
Mazda,5,automatic,silver,FALSE,minivan,FALSE
Mazda,3,automatic,red,FALSE,sedan,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,Millenia,automatic,black,FALSE,sedan,FALSE
Mazda,626,mechanical,blue,FALSE,sedan,FALSE
Mazda,6,automatic,red,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,coupe,FALSE
Mazda,CX-7,automatic,black,FALSE,suv,FALSE
Mazda,3,mechanical,silver,FALSE,hatchback,FALSE
Mazda,6,mechanical,violet,FALSE,sedan,FALSE
Mazda,626,mechanical,other,FALSE,sedan,FALSE
Mazda,Xedos 6,mechanical,other,FALSE,sedan,FALSE
Mazda,MPV,automatic,grey,FALSE,minivan,FALSE
Mazda,626,mechanical,black,FALSE,hatchback,FALSE
Mazda,626,automatic,other,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,blue,FALSE,minivan,FALSE
Mazda,Tribute,automatic,grey,FALSE,suv,FALSE
Mazda,6,mechanical,blue,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,red,FALSE,hatchback,FALSE
Mazda,6,mechanical,blue,FALSE,hatchback,FALSE
Mazda,3,automatic,black,FALSE,sedan,FALSE
Mazda,626,mechanical,other,FALSE,sedan,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,grey,FALSE,minivan,FALSE
Mazda,323,mechanical,silver,FALSE,sedan,FALSE
Mazda,626,mechanical,other,FALSE,hatchback,FALSE
Mazda,6,mechanical,grey,FALSE,sedan,FALSE
Mazda,CX-7,automatic,silver,FALSE,suv,FALSE
Mazda,6,mechanical,grey,FALSE,universal,FALSE
Mazda,CX-7,automatic,black,FALSE,suv,FALSE
Mazda,5,mechanical,other,FALSE,minivan,FALSE
Mazda,3,automatic,other,FALSE,sedan,FALSE
Mazda,323,mechanical,silver,FALSE,sedan,FALSE
Mazda,Tribute,mechanical,black,TRUE,suv,FALSE
Mazda,MPV,automatic,silver,FALSE,minivan,FALSE
Mazda,CX-9,automatic,silver,FALSE,suv,FALSE
Mazda,3,mechanical,blue,FALSE,hatchback,FALSE
Mazda,6,mechanical,grey,FALSE,universal,FALSE
Mazda,CX-5,automatic,blue,FALSE,suv,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,MX-6,mechanical,red,FALSE,coupe,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,red,FALSE,sedan,FALSE
Mazda,6,automatic,silver,FALSE,sedan,FALSE
Mazda,6,automatic,red,FALSE,sedan,FALSE
Mazda,Xedos 9,automatic,blue,FALSE,sedan,FALSE
Mazda,6,mechanical,black,FALSE,sedan,FALSE
Mazda,323,mechanical,green,FALSE,hatchback,FALSE
Mazda,6,mechanical,violet,FALSE,sedan,FALSE
Mazda,6,mechanical,violet,FALSE,hatchback,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,323,mechanical,green,FALSE,hatchback,FALSE
Mazda,5,automatic,silver,FALSE,minibus,FALSE
Mazda,5,automatic,silver,FALSE,minivan,FALSE
Mazda,CX-7,automatic,black,FALSE,liftback,FALSE
Mazda,323,mechanical,red,FALSE,sedan,FALSE
Mazda,Millenia,automatic,black,FALSE,sedan,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,other,FALSE,universal,FALSE
Mazda,5,automatic,blue,FALSE,minivan,FALSE
Mazda,6,mechanical,yellow,FALSE,hatchback,FALSE
Mazda,CX-5,automatic,grey,FALSE,suv,FALSE
Mazda,6,automatic,grey,FALSE,sedan,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,3,mechanical,other,FALSE,hatchback,FALSE
Mazda,3,mechanical,grey,FALSE,sedan,FALSE
Mazda,6,mechanical,black,FALSE,sedan,FALSE
Mazda,323,mechanical,green,FALSE,hatchback,FALSE
Mazda,626,mechanical,red,FALSE,sedan,FALSE
Mazda,Premacy,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,white,FALSE,sedan,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,CX-7,automatic,other,FALSE,suv,FALSE
Mazda,626,mechanical,red,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,626,mechanical,silver,FALSE,universal,FALSE
Mazda,3,mechanical,black,FALSE,hatchback,FALSE
Mazda,CX-7,automatic,white,FALSE,suv,FALSE
Mazda,6,mechanical,silver,FALSE,minibus,FALSE
Mazda,6,automatic,silver,FALSE,sedan,TRUE
Mazda,626,mechanical,red,FALSE,hatchback,FALSE
Mazda,Xedos 6,mechanical,other,FALSE,sedan,FALSE
Mazda,BT-50,mechanical,black,FALSE,pickup,FALSE
Mazda,6,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,red,FALSE,hatchback,FALSE
Mazda,RX-8,mechanical,black,FALSE,coupe,FALSE
Mazda,3,automatic,black,FALSE,hatchback,FALSE
Mazda,Premacy,mechanical,green,FALSE,minivan,FALSE
Mazda,6,mechanical,black,FALSE,sedan,FALSE
Mazda,MPV,mechanical,blue,FALSE,minivan,FALSE
Mazda,Millenia,automatic,silver,FALSE,sedan,FALSE
Mazda,626,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,red,FALSE,sedan,FALSE
Mazda,3,automatic,other,FALSE,sedan,FALSE
Mazda,323,mechanical,green,FALSE,hatchback,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,3,mechanical,grey,FALSE,sedan,FALSE
Mazda,Tribute,automatic,orange,FALSE,suv,FALSE
Mazda,626,mechanical,brown,FALSE,sedan,FALSE
Mazda,626,mechanical,blue,FALSE,sedan,FALSE
Mazda,6,mechanical,blue,FALSE,sedan,FALSE
Mazda,626,mechanical,silver,FALSE,liftback,FALSE
Mazda,CX-7,automatic,red,FALSE,suv,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,3,mechanical,grey,FALSE,hatchback,FALSE
Mazda,Premacy,mechanical,silver,FALSE,minivan,FALSE
Mazda,323,mechanical,white,FALSE,sedan,FALSE
Mazda,CX-5,automatic,black,FALSE,suv,FALSE
Mazda,3,mechanical,red,FALSE,sedan,FALSE
Mazda,626,mechanical,blue,FALSE,sedan,FALSE
Mazda,3,automatic,white,FALSE,sedan,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,black,FALSE,sedan,FALSE
Mazda,6,automatic,black,FALSE,sedan,FALSE
Mazda,6,mechanical,grey,FALSE,universal,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,323,mechanical,silver,FALSE,hatchback,FALSE
Mazda,626,mechanical,grey,FALSE,hatchback,FALSE
Mazda,323,mechanical,red,FALSE,liftback,FALSE
Mazda,323,mechanical,red,FALSE,hatchback,FALSE
Mazda,626,mechanical,green,FALSE,sedan,FALSE
Mazda,CX-5,automatic,black,FALSE,suv,FALSE
Mazda,6,mechanical,grey,FALSE,hatchback,FALSE
Mazda,6,automatic,grey,FALSE,sedan,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,Xedos 9,automatic,black,FALSE,sedan,FALSE
Mazda,6,automatic,white,FALSE,sedan,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,626,mechanical,blue,FALSE,hatchback,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
Mazda,3,automatic,silver,FALSE,sedan,FALSE
Mazda,626,mechanical,other,FALSE,sedan,FALSE
Mazda,3,mechanical,blue,FALSE,hatchback,FALSE
Mazda,626,mechanical,grey,FALSE,sedan,FALSE
Mazda,626,mechanical,violet,FALSE,universal,FALSE
Mazda,6,mechanical,other,FALSE,sedan,FALSE
Mazda,3,automatic,white,FALSE,sedan,FALSE
Mazda,6,automatic,grey,FALSE,sedan,FALSE
Mazda,323,mechanical,blue,FALSE,hatchback,FALSE
